Datum,Warengruppe,Umsatz,KielerWoche,Bewoelkung,Temperatur,Windgeschwindigkeit,Wettercode,IsFerien,IsFeiertag,Produktname,Niederschlag
2015-10-09,5,347.187545236976,0,7,11.125,7,21,0,0,Kuchen,NA
2018-04-30,5,349.222530501407,0,7,11.55,10,95,0,0,Kuchen,Gewitter
2017-03-16,1,110.643982291844,0,5,11.75,9,NA,0,0,Brot,NA
2014-02-28,1,121.868073185287,0,7,6.1875,6,61,0,0,Brot,Regen
2018-09-12,1,134.898864832082,0,7,14.3,11,61,0,0,Brot,Regen
2017-12-17,4,92.361263176262,0,3,1.1375,7,10,0,0,Konditorei,NA
2016-03-14,2,248.430200784947,0,8,5,8,10,0,0,Broetchen,NA
2018-05-25,2,434.548805085972,0,0,19.775,16,5,0,0,Broetchen,NA
2015-12-05,1,76.8168361163005,0,6,9,14,61,0,0,Brot,Regen
2014-09-11,5,279.576229303086,0,4,17.375,13,NA,0,0,Kuchen,NA
2019-02-15,3,93.3586819677143,0,0,11.3375,7,0,NA,0,Croissant,NA
2017-05-25,3,210.548524011838,0,2,18.875,12,NA,0,1,Croissant,NA
2014-12-27,5,286.92402318367,0,3,-0.25,8,NA,1,0,Kuchen,NA
2015-06-22,4,95.7934490225752,1,5,13.5,8,61,0,0,Konditorei,Regen
2017-01-16,3,88.4798588855233,0,0,0.25,9,0,0,0,Croissant,NA
2016-07-17,3,240.984092016883,0,7,17.25,9,61,0,0,Croissant,Regen
2014-07-15,2,544.627684283587,0,6,22.2625,9,NA,1,0,Broetchen,NA
2015-08-01,1,218.255357934206,0,0,17.625,12,NA,1,0,Brot,NA
2015-08-25,4,95.8771197248926,0,6,17.75,12,21,1,0,Konditorei,NA
2013-07-03,3,210.260241465493,0,7,21.075,6,61,1,0,Croissant,Regen
2015-06-21,2,553.599170821681,1,6,15.75,6,NA,0,0,Broetchen,NA
2015-10-27,3,136.695525031235,0,0,10.75,10,NA,1,0,Croissant,NA
2016-10-19,3,139.392809720067,0,8,7.625,4,61,1,0,Croissant,Regen
2013-08-21,3,271.133442105753,0,5,20.125,8,NA,0,0,Croissant,NA
2018-03-25,4,85.7336191118162,0,7,7.625,6,0,0,0,Konditorei,NA
2014-09-07,3,268.503120177705,0,5,20,6,21,0,0,Croissant,NA
2016-05-31,5,240.708335993542,0,1,20.625,13,0,0,0,Kuchen,NA
2018-07-13,4,69.4569519950266,0,0,23.975,13,5,1,0,Konditorei,NA
2014-05-20,1,112.779561925048,0,0,20.725,12,NA,0,0,Brot,NA
2018-08-04,2,735.658319257255,0,4,25.1375,12,NA,1,0,Broetchen,NA
2018-04-07,5,222.520615126852,0,0,14.75,9,5,1,0,Kuchen,NA
2013-11-06,4,64.0286940032467,0,4,8.1375,12,63,0,0,Konditorei,Regen
2018-04-10,4,73.1091348853163,0,8,5.1625,21,10,1,0,Konditorei,NA
2017-03-05,4,140.485447246568,0,7,7.375,12,61,0,0,Konditorei,Regen
2017-08-14,4,69.9011710580554,0,1,18.6375,12,0,1,0,Konditorei,NA
2014-03-05,4,105.773446388565,0,7,4.6875,7,28,0,0,Konditorei,NA
2015-08-25,3,229.973515522141,0,6,17.75,12,21,1,0,Croissant,NA
2015-03-03,4,46.549832303522,0,6,5,14,61,0,0,Konditorei,Regen
2017-01-12,3,85.5837742718517,0,4,4.5,16,61,0,0,Croissant,Regen
2018-01-30,2,238.543843794119,0,4,5.7375,15,10,0,0,Broetchen,NA
2016-12-29,6,25.9982201360405,0,3,3.75,11,10,1,0,Saisonbrot,NA
2015-06-09,1,103.751614199022,0,3,15.25,8,NA,0,0,Brot,NA
2015-03-03,5,233.360645977411,0,6,5,14,61,0,0,Kuchen,Regen
2014-12-20,6,40.4652488409206,0,6,5.375,24,21,0,0,Saisonbrot,NA
2015-08-29,4,79.9073688605913,0,4,20.125,6,NA,1,0,Konditorei,NA
2016-03-28,1,78.9437065311216,0,6,11.625,18,61,1,1,Brot,Regen
2015-12-16,1,110.850649097379,0,8,6.25,7,10,0,0,Brot,NA
2018-10-13,5,309.349255547941,0,NA,NA,NA,NA,1,0,Kuchen,NA
2018-07-29,3,433.820696892786,0,0,24.55,6,NA,1,0,Croissant,NA
2016-03-05,2,307.355804230078,0,8,3.25,5,61,0,0,Broetchen,Regen
2014-09-15,4,65.4469957924061,0,2,19.75,13,NA,0,0,Konditorei,NA
2019-01-28,5,204.179946120963,0,8,2.75,5,20,NA,0,Kuchen,NA
2016-11-09,1,102.800778634922,0,0,1.25,4,10,0,0,Brot,NA
2016-06-08,4,51.9570899928825,0,4,18.875,13,NA,0,0,Konditorei,NA
2017-11-14,1,91.0963595190131,0,7,6.3875,11,61,0,0,Brot,Regen
2014-05-11,2,460.682512294828,0,7,11.5625,12,63,0,0,Broetchen,Regen
2016-09-11,5,277.142389168356,0,6,20.875,10,NA,0,0,Kuchen,NA
2015-06-12,1,110.933345275547,0,0,20.25,10,NA,0,0,Brot,NA
2014-03-29,5,422.293448127181,0,3,9.375,8,10,0,0,Kuchen,NA
2018-04-26,1,132.024346180966,0,6,11.0875,18,61,0,0,Brot,Regen
2017-09-26,3,114.213523180779,0,7,15.725,12,10,0,0,Croissant,NA
2019-02-08,3,93.8188858425423,0,7,6.5,11,61,NA,0,Croissant,Regen
2017-06-17,3,289.376417642361,1,0,20.125,15,0,0,0,Croissant,NA
2015-02-14,5,394.074973494992,0,7,1.625,9,28,0,0,Kuchen,NA
2015-05-06,4,65.0766452616253,0,3,17.125,11,21,0,0,Konditorei,NA
2015-02-22,3,189.394297054986,0,5,5.25,13,0,0,0,Croissant,NA
2016-10-20,4,73.5637731329557,0,7,10.125,10,21,1,0,Konditorei,NA
2014-06-19,3,142.515967193978,0,7,15.2875,19,21,0,1,Croissant,NA
2018-06-15,5,280.704349405747,0,4,19.2,7,0,0,0,Kuchen,NA
2018-11-16,3,106.570113282917,0,0,8.2625,7,10,0,0,Croissant,NA
2016-02-29,3,85.4670939199535,0,7,2.125,10,0,0,0,Croissant,NA
2016-03-11,2,254.5335408235,0,8,3.5,11,NA,0,0,Broetchen,NA
2014-02-03,5,270.607601202372,0,1,3.475,8,10,0,0,Kuchen,NA
2016-01-20,2,233.00854277551,0,7,-1.625,8,28,0,0,Broetchen,NA
2019-05-30,4,109.264552458022,0,7,14.0125,9,61,NA,1,Konditorei,Regen
2018-12-31,2,618.317966917661,0,7,7.3875,13,45,NA,0,Broetchen,NA
2015-07-17,4,56.8413279185917,0,4,23.25,12,21,0,0,Konditorei,NA
2015-01-25,1,94.493388512183,0,6,2.875,6,NA,0,0,Brot,NA
2014-11-20,5,247.239241255711,0,5,6.125,7,0,0,0,Kuchen,NA
2013-09-20,4,87.4952661591497,0,7,13.525,6,NA,0,0,Konditorei,NA
2017-11-04,6,36.8568923709382,0,NA,10.2625,5,NA,0,0,Saisonbrot,NA
2016-08-25,2,423.336573971822,0,0,28.375,6,NA,1,0,Broetchen,NA
2018-07-07,5,356.139309359314,0,0,20.25,19,5,0,0,Kuchen,NA
2016-03-14,5,216.472813308732,0,8,5,8,10,0,0,Kuchen,NA
2019-01-29,5,298.119485778042,0,6,1.575,7,68,NA,0,Kuchen,Regen
2018-01-03,1,80.1711341155724,0,7,6.475,11,61,1,0,Brot,Regen
2014-07-16,5,323.632670176317,0,6,19.4125,7,NA,1,0,Kuchen,NA
2017-07-22,3,311.79730154225,0,7,18.5,9,63,0,0,Croissant,Regen
2019-05-26,4,110.820131730227,0,7,13.625,10,61,NA,0,Konditorei,Regen
2019-01-04,4,83.5862488112427,0,7,5.55,15,61,NA,0,Konditorei,Regen
2014-08-28,5,279.80996962599,0,0,19.75,9,0,0,0,Kuchen,NA
2015-05-19,2,351.146415331786,0,6,10.125,11,63,0,0,Broetchen,Regen
2017-07-02,5,258.691508842531,0,7,17.125,18,21,0,0,Kuchen,NA
2016-05-27,2,428.082278565753,0,4,15.875,9,61,0,0,Broetchen,Regen
2016-12-14,4,37.7356552333979,0,7,4.625,6,45,0,0,Konditorei,NA
2018-09-17,1,169.672756886252,0,NA,NA,NA,NA,0,0,Brot,NA
2018-03-24,1,175.533882075808,0,7,7.125,4,5,0,0,Brot,NA
2018-03-15,1,224.024543942887,0,8,2.4625,20,NA,0,0,Brot,NA
2016-06-21,5,250.953444723129,1,4,19.875,9,NA,0,0,Kuchen,NA
2013-10-11,2,349.112977802115,0,7,13.8625,20,10,1,0,Broetchen,NA
2014-06-01,3,238.147667385848,0,7,13.825,6,21,0,0,Croissant,NA
2014-10-11,1,181.071063711796,0,3,17,5,NA,0,0,Brot,NA
2015-08-24,1,133.255520595342,0,6,20.75,8,NA,1,0,Brot,NA
2018-03-25,3,208.866499162987,0,7,7.625,6,0,0,0,Croissant,NA
2015-10-08,5,279.232059857983,0,7,11.875,5,10,0,0,Kuchen,NA
2015-05-10,4,168.202423789623,0,2,12.75,18,0,0,0,Konditorei,NA
2018-05-24,5,282.324748821077,0,0,20.35,15,5,0,0,Kuchen,NA
2015-03-22,4,131.605920044064,0,0,4.375,8,NA,0,0,Konditorei,NA
2014-07-17,3,279.755391379459,0,4,22.7625,7,NA,1,0,Croissant,NA
2016-03-29,1,119.200195257023,0,6,10,13,21,1,0,Brot,NA
2013-12-29,5,292.517266268393,0,7,5.7125,9,63,1,0,Kuchen,Regen
2015-08-28,4,72.7913057997985,0,2,19.625,11,20,1,0,Konditorei,NA
2015-02-08,3,178.816699756959,0,1,3.375,14,NA,0,0,Croissant,NA
2015-08-31,3,189.281147313922,0,3,21.875,8,65,0,0,Croissant,Regen
2015-08-14,1,136.48598470265,0,4,24,14,NA,1,0,Brot,NA
2019-02-10,5,291.711200530835,0,7,5.125,7,61,NA,0,Kuchen,Regen
2016-07-09,2,411.184304372527,0,5,19.125,12,NA,0,0,Broetchen,NA
2013-12-06,4,81.3614647215711,0,6,1.7875,25,73,0,0,Konditorei,Schnee
2015-03-31,1,101.620422865145,0,7,6.375,35,61,0,0,Brot,Regen
2018-06-08,5,232.592176274025,0,0,22.7375,9,0,0,0,Kuchen,NA
2015-10-03,3,186.550257735195,0,2,14.375,9,0,0,0,Croissant,NA
2014-10-28,4,81.6837671880442,0,0,13.875,8,NA,0,0,Konditorei,NA
2017-04-04,2,281.892523822351,0,2,12.625,8,0,0,0,Broetchen,NA
2014-09-12,1,130.3659563908,0,1,18.25,11,NA,0,0,Brot,NA
2015-06-18,2,332.820567048363,0,7,13.25,13,61,0,0,Broetchen,Regen
2015-09-30,2,314.143853841003,0,0,15.375,6,0,0,0,Broetchen,NA
2017-04-04,5,219.879218705795,0,2,12.625,8,0,0,0,Kuchen,NA
2014-12-02,2,275.978325664349,0,8,-3,7,10,0,0,Broetchen,NA
2015-09-11,4,77.5963267214814,0,7,15,12,61,0,0,Konditorei,Regen
2016-04-09,4,88.7240563710287,0,4,10.125,11,0,1,0,Konditorei,NA
2017-09-13,5,257.656908373648,0,7,13.3375,20,63,0,0,Kuchen,Regen
2017-11-06,5,183.512613245384,0,NA,8.2125,7,NA,0,0,Kuchen,NA
2016-10-14,5,200.946834376251,0,7,9.125,13,61,0,0,Kuchen,Regen
2018-11-07,5,229.930230157014,0,1,11.0875,4,28,0,0,Kuchen,NA
2016-04-27,3,80.8725602170082,0,7,4.875,8,61,0,0,Croissant,Regen
2015-02-28,4,66.7494991172986,0,3,5.625,10,0,0,0,Konditorei,NA
2014-05-10,3,166.329341490019,0,7,13.275,12,61,0,0,Croissant,Regen
2014-04-02,1,145.793768476637,0,2,12.45,8,10,0,0,Brot,NA
2017-07-16,3,285.659838885549,0,8,17.375,9,61,0,0,Croissant,Regen
2013-08-29,4,67.1751319746152,0,3,20.2125,11,NA,0,0,Konditorei,NA
2016-11-28,6,50.5443755257431,0,1,2.875,11,NA,0,0,Saisonbrot,NA
2018-11-04,6,45.3760129559825,0,8,8.225,5,10,0,0,Saisonbrot,NA
2016-09-16,2,351.893580474176,0,4,22.75,8,0,0,0,Broetchen,NA
2016-03-17,3,102.115552422329,0,0,9.25,12,0,0,0,Croissant,NA
2014-07-24,2,571.880975843334,0,0,24.8375,11,NA,1,0,Broetchen,NA
2014-11-25,4,68.322231294165,0,0,6.875,4,0,0,0,Konditorei,NA
2015-12-09,6,93.8656913459388,0,3,8.75,12,21,0,0,Saisonbrot,NA
2019-05-08,1,118.792475571139,0,6,12.8125,8,61,NA,0,Brot,Regen
2019-06-06,1,156.696406271014,0,6,19.5,13,61,NA,0,Brot,Regen
2014-10-27,2,408.229594124628,0,2,14.5,9,NA,0,0,Broetchen,NA
2017-09-09,2,416.110856064126,0,7,15.025,9,61,0,0,Broetchen,Regen
2015-02-16,4,97.6035128733651,0,8,2,9,10,0,0,Konditorei,NA
2014-06-22,3,256.961787120751,1,5,15.7,19,NA,0,0,Croissant,NA
2015-09-30,5,237.220772688072,0,0,15.375,6,0,0,0,Kuchen,NA
2016-04-28,5,233.867524957424,0,6,7.5,16,61,0,0,Kuchen,Regen
2017-03-22,1,101.415037514976,0,0,10.75,11,0,0,0,Brot,NA
2018-09-22,3,217.043838795,0,4,13.025,20,61,0,0,Croissant,Regen
2018-02-05,1,141.343449024634,0,7,-0.2375,10,22,0,0,Brot,NA
2015-02-09,1,112.747460478504,0,7,6.875,13,61,0,0,Brot,Regen
2016-05-06,1,128.636414764642,0,0,19,14,NA,1,0,Brot,NA
2014-10-28,3,271.450402165107,0,0,13.875,8,NA,0,0,Croissant,NA
2014-02-21,5,333.413645056526,0,7,7.5125,11,61,0,0,Kuchen,Regen
2016-06-09,1,176.623705667701,0,1,19.5,16,NA,0,0,Brot,NA
2017-08-27,5,317.500175379358,0,4,19.6625,13,21,1,0,Kuchen,NA
2017-03-03,1,87.3180596980489,0,2,8.375,10,0,0,0,Brot,NA
2013-08-14,4,105.567865241887,0,4,18.2625,18,61,0,0,Konditorei,Regen
2018-04-21,1,144.90805943254,0,1,15.6625,10,5,0,0,Brot,NA
2019-02-21,5,277.620317432561,0,8,7.675,12,61,NA,0,Kuchen,Regen
2015-03-21,2,383.085780794877,0,7,4.5,21,61,0,0,Broetchen,Regen
2013-12-04,3,118.598952445714,0,7,5.85,11,63,0,0,Croissant,Regen
2015-12-13,4,164.858981263781,0,1,5.25,9,NA,0,0,Konditorei,NA
2016-01-18,2,196.76012234694,0,6,-1.75,6,10,0,0,Broetchen,NA
2013-09-06,2,395.673296994009,0,0,24.7,9,NA,0,0,Broetchen,NA
2019-02-15,4,79.6640717280273,0,0,11.3375,7,0,NA,0,Konditorei,NA
2016-03-07,5,223.487676344186,0,6,4.75,10,20,0,0,Kuchen,NA
2014-07-28,5,309.221736704548,0,0,24.7625,7,NA,1,0,Kuchen,NA
2016-06-13,5,209.321894690829,0,7,15.25,11,63,0,0,Kuchen,Regen
2013-10-28,2,358.47390890485,0,7,14.3625,29,63,0,0,Broetchen,Regen
2016-09-23,4,83.6829450528489,0,4,18.625,12,21,0,0,Konditorei,NA
2015-06-01,5,275.002697730945,0,5,14.25,16,NA,0,0,Kuchen,NA
2016-01-06,2,255.147894787261,0,0,-3,12,5,1,0,Broetchen,NA
2016-02-19,2,322.078092028064,0,7,3.25,6,61,0,0,Broetchen,Regen
2013-07-06,4,80.6465768881107,0,0,18.9625,8,NA,1,0,Konditorei,NA
2014-03-10,5,194.366328186192,0,0,15.8,9,NA,0,0,Kuchen,NA
2016-09-26,1,100.687007359059,0,4,18.25,6,0,0,0,Brot,NA
2019-04-20,3,302.96213607654,0,0,13.125,8,NA,NA,0,Croissant,NA
2014-04-14,4,55.4508724176006,0,5,8.9,23,61,0,0,Konditorei,Regen
2015-06-22,2,412.309330067662,1,5,13.5,8,61,0,0,Broetchen,Regen
2016-02-25,2,237.155536345003,0,6,3.5,10,53,0,0,Broetchen,Sprühregen
2015-01-29,4,66.4012476272315,0,7,1.5,12,75,0,0,Konditorei,Schnee
2013-11-15,6,61.0014708202482,0,7,6.45,6,21,0,0,Saisonbrot,NA
2018-10-07,3,236.181407121809,0,1,11.4,10,5,1,0,Croissant,NA
2019-01-20,3,201.675204775369,0,1,0.85,4,10,NA,0,Croissant,NA
2013-07-22,5,356.484067206325,0,0,26.1,9,NA,1,0,Kuchen,NA
2013-10-19,2,379.7774092487,0,7,9.45,9,NA,0,0,Broetchen,NA
2018-09-15,4,72.7621982021932,0,NA,NA,NA,NA,0,0,Konditorei,NA
2014-04-11,4,58.9219511045009,0,6,12.0625,10,NA,0,0,Konditorei,NA
2018-02-13,4,93.8237303340429,0,0,2.6875,7,10,0,0,Konditorei,NA
2015-05-08,1,108.528740811492,0,2,11.5,11,NA,0,0,Brot,NA
2015-11-13,4,72.3286239048271,0,4,11.75,19,21,0,0,Konditorei,NA
2013-07-16,3,287.415464972525,0,1,21.1875,10,NA,1,0,Croissant,NA
2014-09-04,5,375.152423879348,0,0,20,15,NA,0,0,Kuchen,NA
2016-07-25,1,185.227061025517,0,4,25.375,7,95,1,0,Brot,Gewitter
2019-04-29,2,329.38851265688203,0,3,13.6125,12,10,NA,0,Broetchen,NA
2014-10-31,5,303.662931280765,0,8,12.875,5,10,0,1,Kuchen,NA
2016-10-10,4,81.5808277860361,0,7,11.125,10,61,0,0,Konditorei,Regen
2017-03-01,2,249.680771523383,0,6,5,14,63,0,0,Broetchen,Regen
2017-12-15,2,207.051404204092,0,7,3.0375,9,20,0,0,Broetchen,NA
2018-05-18,4,68.1714940213294,0,7,14.75,9,0,0,0,Konditorei,NA
2018-07-04,2,442.803643928112,0,5,19.7,9,NA,0,0,Broetchen,NA
2017-07-31,4,87.2264793728435,0,2,22.75,9,NA,1,0,Konditorei,NA
2016-11-22,6,127.825211212228,0,7,12.125,7,NA,0,0,Saisonbrot,NA
2018-12-21,6,51.8390739251585,0,7,6.1125,9,61,1,0,Saisonbrot,Regen
2015-10-30,5,266.470696782266,0,7,11.375,5,10,1,0,Kuchen,NA
2019-03-11,1,93.9208418423662,0,5,4.075,6,61,NA,0,Brot,Regen
2017-09-01,5,288.843756337643,0,4,17.3,7,61,1,0,Kuchen,Regen
2017-11-07,3,81.7604387640664,0,NA,6.7875,5,NA,0,0,Croissant,NA
2018-01-05,3,109.275993823143,0,8,4.325,10,61,1,0,Croissant,Regen
2017-12-24,3,187.967420125408,0,7,8.1125,16,61,1,0,Croissant,Regen
2013-07-07,3,279.665938833443,0,0,21.375,9,NA,1,0,Croissant,NA
2017-10-16,2,313.414024678493,0,5,17.9375,7,10,1,0,Broetchen,NA
2016-11-15,4,78.0316412082128,0,7,7.75,9,61,0,0,Konditorei,Regen
2016-04-12,4,75.012720073973,0,6,8,9,61,0,0,Konditorei,Regen
2014-12-12,5,173.922125269844,0,7,7.25,18,61,0,0,Kuchen,Regen
2015-12-21,1,112.891222676487,0,7,10.25,14,21,1,0,Brot,NA
2014-12-22,4,62.8453957199584,0,7,9.75,21,63,1,0,Konditorei,Regen
2019-05-12,1,76.6070193885257,0,1,13.0125,16,5,NA,0,Brot,NA
2016-06-24,5,241.758175059788,1,5,24.125,9,NA,0,0,Kuchen,NA
2018-03-06,3,109.14348273407,0,0,6.4,9,5,0,0,Croissant,NA
2017-03-04,1,98.7435434121811,0,6,9.125,5,5,0,0,Brot,NA
2018-04-07,4,67.2360702223367,0,0,14.75,9,5,1,0,Konditorei,NA
2019-04-20,4,87.7036103364042,0,0,13.125,8,NA,NA,0,Konditorei,NA
2014-11-20,6,56.2274579096792,0,5,6.125,7,0,0,0,Saisonbrot,NA
2013-08-08,5,464.87537153539,0,7,16.975,12,20,0,0,Kuchen,NA
2016-06-10,5,285.017546235919,0,3,18.125,13,NA,0,0,Kuchen,NA
2015-10-14,3,149.540622596632,0,7,9,11,61,0,0,Croissant,Regen
2018-03-10,4,94.0024445855689,0,8,3.4,10,63,0,0,Konditorei,Regen
2015-11-24,3,105.085937091344,0,7,3.125,14,61,0,0,Croissant,Regen
2014-10-22,4,84.0627079906616,0,6,13,12,0,1,0,Konditorei,NA
2017-04-15,4,96.988462555113,0,6,8.125,23,63,1,0,Konditorei,Regen
2017-11-22,4,83.6271552790891,0,7,10.6125,10,61,0,1,Konditorei,Regen
2016-08-10,5,406.182788802522,0,4,14.5,15,95,1,0,Kuchen,Gewitter
2015-03-14,5,234.545964942322,0,7,5.125,15,NA,0,0,Kuchen,NA
2018-05-24,2,442.077053223315,0,0,20.35,15,5,0,0,Broetchen,NA
2015-10-04,4,105.504689154874,0,6,15.625,7,45,0,0,Konditorei,NA
2014-05-12,2,328.92733265268,0,7,12.7,14,63,0,0,Broetchen,Regen
2018-03-24,2,361.417262752534,0,7,7.125,4,5,0,0,Broetchen,NA
2014-01-08,2,258.406939246541,0,7,8.6375,15,63,0,0,Broetchen,Regen
2019-02-21,3,105.240581232336,0,8,7.675,12,61,NA,0,Croissant,Regen
2018-01-29,4,53.8875937065372,0,7,7.55,21,63,0,0,Konditorei,Regen
2013-09-20,1,110.159250328825,0,7,13.525,6,NA,0,0,Brot,NA
2018-07-25,5,230.939921303496,0,1,28.425,11,61,1,0,Kuchen,Regen
2017-06-24,1,213.304834757744,1,6,17.875,19,61,0,0,Brot,Regen
2014-11-16,6,74.0088295785316,0,7,8,14,61,0,0,Saisonbrot,Regen
2018-04-08,1,70.9108032083961,0,0,20.5,5,5,1,0,Brot,NA
2018-03-25,2,465.691877805272,0,7,7.625,6,0,0,0,Broetchen,NA
2017-09-30,1,161.771261258553,0,7,15.1125,6,61,0,0,Brot,Regen
2014-03-24,4,63.1258826839349,0,3,7.5625,7,NA,0,0,Konditorei,NA
2016-06-02,4,37.2058034570491,0,1,21.5,13,NA,0,0,Konditorei,NA
2014-05-23,3,157.533819763355,0,7,18.0125,12,65,0,0,Croissant,Regen
2018-04-14,2,394.455565705861,0,8,7.675,10,61,0,0,Broetchen,Regen
2014-03-24,1,174.642338237835,0,3,7.5625,7,NA,0,0,Brot,NA
2013-12-29,1,131.267289010755,0,7,5.7125,9,63,1,0,Brot,Regen
2014-09-07,2,611.729474874284,0,5,20,6,21,0,0,Broetchen,NA
2017-10-16,3,145.289158357804,0,5,17.9375,7,10,1,0,Croissant,NA
2014-05-17,1,128.405482365147,0,0,16.625,8,0,0,0,Brot,NA
2018-12-05,4,83.983185238603,0,1,3.7375,6,0,0,0,Konditorei,NA
2017-02-22,4,58.1723333446861,0,6,7.375,20,61,0,0,Konditorei,Regen
2014-05-18,1,94.9265718873585,0,4,16.5125,13,NA,0,0,Brot,NA
2015-05-31,4,111.389483740734,0,7,14.5,10,61,0,0,Konditorei,Regen
2016-11-07,1,95.942904642186,0,7,3.5,14,61,0,0,Brot,Regen
2013-10-17,4,85.6188586141792,0,7,12,15,65,1,0,Konditorei,Regen
2014-02-25,1,115.741936459404,0,1,10.475,7,NA,0,0,Brot,NA
2019-05-17,2,363.82894338665,0,7,11.95,11,10,NA,0,Broetchen,NA
2017-09-03,1,55.222134167446,0,3,17.4,7,0,0,0,Brot,NA
2016-05-21,3,175.636694299349,0,6,19.375,9,21,0,0,Croissant,NA
2017-03-24,1,128.368364908016,0,0,10.5,7,0,0,0,Brot,NA
2019-01-16,3,91.2432581151491,0,7,7.2125,14,61,NA,0,Croissant,Regen
2016-03-07,4,59.3154655481707,0,6,4.75,10,20,0,0,Konditorei,NA
2014-01-31,3,100.011817875289,0,8,-3.6875,7,10,0,0,Croissant,NA
2014-11-23,5,339.335191808283,0,6,6.75,7,21,0,0,Kuchen,NA
2018-11-30,6,75.7556781229667,0,5,7.8375,8,NA,0,0,Saisonbrot,NA
2017-05-02,4,90.2913380889921,0,2,10.875,21,5,0,0,Konditorei,NA
2014-03-14,1,123.912083680615,0,1,9.6125,10,NA,0,0,Brot,NA
2015-03-22,3,124.288818099514,0,0,4.375,8,NA,0,0,Croissant,NA
2018-07-10,4,42.7230534757185,0,2,18.675,15,5,1,0,Konditorei,NA
2015-08-04,3,309.17321482985,0,2,26.5,15,61,1,0,Croissant,Regen
2015-12-24,5,275.561444944486,0,3,8.375,11,61,1,0,Kuchen,Regen
2017-01-30,3,87.292602098661,0,7,2.625,13,61,0,0,Croissant,Regen
2014-05-10,2,478.617066120892,0,7,13.275,12,61,0,0,Broetchen,Regen
2017-04-02,3,188.064263906535,0,2,13.375,13,0,0,0,Croissant,NA
2015-05-26,5,220.472002758105,0,6,13,14,21,0,0,Kuchen,NA
2015-04-01,1,134.425214341545,0,4,5,24,22,1,0,Brot,NA
2016-11-29,2,267.035376741299,0,3,3,9,10,0,0,Broetchen,NA
2015-03-10,1,120.053548888447,0,3,9.5,13,10,0,0,Brot,NA
2017-11-27,3,91.2166369682366,0,7,4.5625,14,61,0,0,Croissant,Regen
2018-11-15,4,84.2476384139194,0,2,10.35,6,5,0,0,Konditorei,NA
2015-06-08,4,86.6465529107892,0,6,14.375,12,NA,0,0,Konditorei,NA
2014-07-07,2,464.435046624119,0,5,20.8,10,NA,0,0,Broetchen,NA
2015-02-02,4,123.697766488052,0,6,1,10,22,0,0,Konditorei,NA
2015-04-27,4,83.4751795147854,0,4,10.125,11,NA,0,0,Konditorei,NA
2019-01-11,3,85.9510360610796,0,6,6.8625,15,61,NA,0,Croissant,Regen
2017-07-02,2,477.995936942089,0,7,17.125,18,21,0,0,Broetchen,NA
2017-02-28,2,229.94140636776,0,6,6,15,21,0,0,Broetchen,NA
2018-05-24,1,108.54624822638,0,0,20.35,15,5,0,0,Brot,NA
2018-04-24,3,85.091875213209,0,5,12.0875,21,61,0,0,Croissant,Regen
2016-01-19,3,89.795126229029,0,7,-2.5,10,73,0,0,Croissant,Schnee
2019-05-27,5,319.487925942828,0,6,15.2625,13,NA,NA,0,Kuchen,NA
2018-11-22,4,75.2320185170058,0,8,1.5125,9,21,0,0,Konditorei,NA
2015-11-18,2,198.911870818593,0,6,10.75,19,21,0,1,Broetchen,NA
2016-03-05,4,87.0021007839086,0,8,3.25,5,61,0,0,Konditorei,Regen
2014-06-04,2,415.711170989076,0,1,21.4875,14,NA,0,0,Broetchen,NA
2014-03-02,4,107.77449609988,0,6,6.5625,9,10,0,0,Konditorei,NA
2015-06-02,1,96.0309134237217,0,7,14.25,14,61,0,0,Brot,Regen
2016-08-16,3,268.715042972505,0,2,19.375,10,NA,1,0,Croissant,NA
2018-11-11,1,101.994838190702,0,7,12.2375,8,61,0,0,Brot,Regen
2018-10-12,2,413.485040308849,0,0,21.4125,7,NA,1,0,Broetchen,NA
2014-04-29,4,65.3847746871142,0,0,18.0875,8,0,1,0,Konditorei,NA
2014-05-24,2,524.51228527573,0,2,17.9625,8,NA,0,0,Broetchen,NA
2014-05-12,1,117.63724487723,0,7,12.7,14,63,0,0,Brot,Regen
2017-08-27,2,555.617737882176,0,4,19.6625,13,21,1,0,Broetchen,NA
2014-08-28,2,531.716288092032,0,0,19.75,9,0,0,0,Broetchen,NA
2014-02-26,2,311.376704215006,0,5,10.1875,8,NA,0,0,Broetchen,NA
2015-09-23,3,114.689141036828,0,7,14,5,20,0,0,Croissant,NA
2015-11-06,2,246.392025222422,0,8,13.75,6,61,0,0,Broetchen,Regen
2014-06-06,2,428.95344334705,0,3,19.3125,12,NA,0,0,Broetchen,NA
2016-06-11,1,146.289691920675,0,0,17.375,12,NA,0,0,Brot,NA
2016-09-01,5,280.656910658055,0,5,20.25,13,21,1,0,Kuchen,NA
2014-10-04,1,194.365187583031,0,0,18.5,8,5,0,0,Brot,NA
2018-12-09,5,279.251001659468,0,7,6.95,18,61,0,0,Kuchen,Regen
2019-05-20,2,327.766703733967,0,3,16.8125,9,28,NA,0,Broetchen,NA
2017-10-02,2,416.188671695034,0,6,15.15,13,61,0,0,Broetchen,Regen
2014-12-05,3,102.714262360814,0,7,2,7,61,0,0,Croissant,Regen
2014-03-22,3,219.403158616365,0,5,8.85,11,63,0,0,Croissant,Regen
